station,from,to,duration,int1,int2,int3,int4,int5,int6,int7,slope,intercept,rvalue,est7,est6p5,est6,latitude,longitude
2311332,1997-11-10,2010-12-31,4799,112.0,26.0,5.0,2.0,0.0,0.0,0.0,-0.557,1.357,-0.987,0.00287,0.00546,0.0104,39.55,140.05
2311333,1997-11-10,2010-12-31,4799,108.0,57.0,8.0,3.0,0.0,0.0,0.0,-0.639,1.845,-0.982,0.00234,0.00489,0.0102,39.31666666666667,140.1
2311336,1997-11-10,2010-12-31,4799,111.0,29.0,5.0,1.0,0.0,0.0,0.0,-0.731,1.795,-1.0,0.000475,0.0011,0.00256,39.45,140.1
2311337,1997-11-10,2010-12-31,4799,130.0,23.0,5.0,2.0,0.0,0.0,0.0,-0.53,1.26,-0.99,0.00353,0.00649,0.012,39.2,140.18333333333334
2311360,1997-11-10,2010-12-31,4799,210.0,65.0,11.0,5.0,0.0,0.0,0.0,-0.557,1.737,-0.976,0.00689,0.0131,0.0248,39.35,140.01666666666668
2311361,1997-11-10,2010-12-31,4799,104.0,20.0,7.0,3.0,0.0,0.0,0.0,-0.412,0.992,-0.998,0.0128,0.0206,0.0331,39.3,140.28333333333333
2311430,1997-11-10,2010-12-31,4799,146.0,39.0,8.0,2.0,0.0,0.0,0.0,-0.645,1.748,-0.999,0.00171,0.00359,0.00755,39.28333333333333,139.96666666666667
2311431,1997-11-10,2010-12-31,4799,73.0,19.0,5.0,2.0,0.0,0.0,0.0,-0.489,1.108,-0.994,0.00485,0.00851,0.0149,39.25,139.91666666666666
2311432,1997-11-10,2010-12-31,4799,91.0,18.0,8.0,2.0,1.0,0.0,0.0,-0.437,1.025,-0.992,0.00928,0.0153,0.0254,39.2,139.9
2320000,1994-07-15,2010-12-31,6013,65.0,20.0,6.0,2.0,0.0,0.0,0.0,-0.5,1.077,-1.0,0.00377,0.00671,0.0119,40.18333333333333,140.63333333333333
2320030,1997-11-10,2010-12-31,4799,143.0,38.0,8.0,1.0,0.0,0.0,0.0,-0.79,2.079,-0.997,0.000354,0.00088,0.00218,40.266666666666666,140.56666666666666
2320032,1997-11-10,2010-12-31,4799,104.0,26.0,4.0,1.0,0.0,0.0,0.0,-0.707,1.676,-0.996,0.000529,0.0012,0.0027,40.266666666666666,140.45
2320130,1997-11-10,2010-12-31,4799,56.0,30.0,7.0,1.0,0.0,0.0,0.0,-0.739,1.871,-0.997,0.000503,0.00118,0.00275,40.21666666666667,140.78333333333333
2321000,1996-04-01,2010-12-31,5387,110.0,31.0,10.0,1.0,0.0,0.0,0.0,-0.746,1.899,-0.981,0.000477,0.00113,0.00266,40.233333333333334,140.36666666666667
2321030,1997-11-10,2010-12-31,4799,66.0,16.0,5.0,2.0,0.0,0.0,0.0,-0.452,0.971,-0.998,0.00646,0.0109,0.0183,40.11666666666667,140.38333333333333
2321031,1997-11-10,2010-12-31,4799,127.0,26.0,6.0,1.0,0.0,0.0,0.0,-0.707,1.735,-0.998,0.000606,0.00137,0.00309,40.0,140.4
2321032,1997-11-10,2010-12-31,4799,63.0,30.0,8.0,2.0,0.0,0.0,0.0,-0.588,1.539,-1.0,0.00265,0.00521,0.0103,40.166666666666664,140.33333333333334
2330000,1996-04-01,2010-12-31,5387,184.0,40.0,8.0,2.0,0.0,0.0,0.0,-0.651,1.718,-0.999,0.00146,0.00309,0.00653,39.28333333333333,140.43333333333334
2330030,1997-11-10,2010-12-31,4799,158.0,33.0,6.0,3.0,1.0,0.0,0.0,-0.486,1.275,-0.985,0.0075,0.0131,0.0229,39.31666666666667,140.56666666666666
2330031,1997-11-10,2010-12-31,4799,131.0,25.0,5.0,1.0,1.0,0.0,0.0,-0.489,1.118,-0.944,0.00493,0.00867,0.0152,39.2,140.55
2330032,1997-11-10,2010-12-31,4799,197.0,37.0,7.0,3.0,1.0,0.0,0.0,-0.507,1.379,-0.99,0.00674,0.0121,0.0217,39.266666666666666,140.48333333333332
2330033,1997-11-10,2010-12-31,4799,161.0,29.0,7.0,2.0,1.0,0.0,0.0,-0.493,1.26,-0.989,0.00642,0.0113,0.02,39.35,140.43333333333334
2330034,1997-11-10,2010-12-31,4799,149.0,30.0,4.0,1.0,1.0,0.0,0.0,-0.503,1.163,-0.93,0.00436,0.00778,0.0139,39.21666666666667,140.51666666666668
2330035,1997-11-10,2010-12-31,4799,166.0,43.0,4.0,1.0,1.0,0.0,0.0,-0.55,1.366,-0.922,0.00327,0.00616,0.0116,39.28333333333333,140.61666666666667
2330036,1997-11-10,2010-12-31,4799,255.0,78.0,16.0,5.0,2.0,0.0,0.0,-0.528,1.753,-0.992,0.0114,0.021,0.0385,39.333333333333336,140.46666666666667
2330100,1996-04-01,2010-12-31,5387,255.0,71.0,10.0,3.0,1.0,0.0,0.0,-0.608,1.79,-0.99,0.00344,0.00692,0.0139,39.166666666666664,140.48333333333332
2330130,1997-11-10,2010-12-31,4799,131.0,24.0,5.0,1.0,0.0,0.0,0.0,-0.69,1.645,-1.0,0.000652,0.00144,0.00319,39.166666666666664,140.5
2330131,1997-11-10,2010-12-31,4799,230.0,60.0,10.0,2.0,2.0,0.0,0.0,-0.513,1.522,-0.941,0.00853,0.0154,0.0278,39.15,140.56666666666666
2330132,1997-11-10,2010-12-31,4799,131.0,41.0,8.0,1.0,1.0,0.0,0.0,-0.574,1.52,-0.948,0.00317,0.00614,0.0119,39.06666666666667,140.45
2330133,1997-11-10,2010-12-31,4799,134.0,48.0,7.0,1.0,1.0,0.0,0.0,-0.589,1.574,-0.944,0.00283,0.00558,0.011,39.06666666666667,140.58333333333334
2332630,1997-11-10,2010-12-31,4799,207.0,55.0,6.0,3.0,2.0,0.0,0.0,-0.462,1.322,-0.929,0.0123,0.0209,0.0356,39.2,140.41666666666666
2332730,1997-11-10,2010-12-31,4799,252.0,74.0,11.0,1.0,1.0,0.0,0.0,-0.665,1.936,-0.948,0.00191,0.00411,0.00885,39.18333333333333,140.65
2332900,1994-07-15,2010-12-31,6013,197.0,50.0,9.0,4.0,0.0,0.0,0.0,-0.548,1.514,-0.979,0.00473,0.00889,0.0167,39.4,140.63333333333333
2332930,1997-11-10,2010-12-31,4799,169.0,42.0,7.0,2.0,1.0,0.0,0.0,-0.541,1.469,-0.981,0.00477,0.0089,0.0166,39.46666666666667,140.58333333333334
2333030,1997-11-10,2010-12-31,4799,104.0,67.0,13.0,5.0,2.0,0.0,0.0,-0.499,1.613,-0.989,0.0132,0.0234,0.0416,39.45,140.48333333333332
2333031,1997-11-10,2010-12-31,4799,142.0,22.0,4.0,3.0,0.0,0.0,0.0,-0.433,0.987,-0.925,0.00908,0.0149,0.0246,39.5,140.43333333333334
2333032,1997-11-10,2010-12-31,4799,235.0,64.0,13.0,6.0,1.0,0.0,0.0,-0.575,1.82,-0.99,0.00619,0.012,0.0233,39.55,140.36666666666667
2333033,1997-11-10,2010-12-31,4799,174.0,42.0,7.0,3.0,0.0,0.0,0.0,-0.573,1.582,-0.979,0.00372,0.0072,0.0139,39.55,140.55
2333034,1997-11-10,2010-12-31,4799,127.0,29.0,6.0,2.0,0.0,0.0,0.0,-0.581,1.471,-0.995,0.00255,0.00497,0.0097,39.61666666666667,140.31666666666666
2333035,1997-11-10,2010-12-31,4799,118.0,24.0,6.0,3.0,0.0,0.0,0.0,-0.452,1.115,-0.982,0.00899,0.0151,0.0254,39.45,140.36666666666667
2333036,1997-11-10,2010-12-31,4799,257.0,102.0,19.0,5.0,2.0,0.0,0.0,-0.57,1.949,-0.992,0.00907,0.0175,0.0337,39.46666666666667,140.5
2333037,1997-11-10,2010-12-31,4799,140.0,31.0,7.0,4.0,0.0,0.0,0.0,-0.445,1.195,-0.967,0.0121,0.0202,0.0336,39.516666666666666,140.6
2333100,1996-04-01,2010-12-31,5387,87.0,21.0,6.0,2.0,0.0,0.0,0.0,-0.511,1.163,-0.999,0.00388,0.00699,0.0126,39.6,140.56666666666666
2333130,1997-11-10,2010-12-31,4799,136.0,31.0,6.0,1.0,0.0,0.0,0.0,-0.746,1.875,-1.0,0.000452,0.00107,0.00252,39.7,140.73333333333332
2333131,1997-11-10,2010-12-31,4799,99.0,17.0,4.0,1.0,0.0,0.0,0.0,-0.615,1.338,-1.0,0.00107,0.00218,0.00443,39.65,140.56666666666666
2400030,1998-10-15,2010-12-31,4460,34.0,32.0,15.0,4.0,0.0,0.0,0.0,-0.452,1.362,-0.988,0.0159,0.0267,0.045,38.766666666666666,139.9
2400100,1937-01-01,2010-12-31,27027,662.0,259.0,86.0,19.0,1.0,0.0,0.0,-0.79,2.301,-0.974,0.000594,0.00147,0.00366,38.916666666666664,139.85
2400130,1998-10-15,2010-12-31,4460,68.0,41.0,11.0,3.0,0.0,0.0,0.0,-0.568,1.661,-1.0,0.00485,0.00932,0.0179,38.916666666666664,139.83333333333334
2400131,1998-10-15,2010-12-31,4460,18.0,17.0,7.0,3.0,0.0,0.0,0.0,-0.377,0.894,-1.0,0.0181,0.0279,0.0431,38.96666666666667,139.95
2400132,1998-10-15,2010-12-31,4458,73.0,36.0,11.0,3.0,0.0,0.0,0.0,-0.54,1.557,-1.0,0.00603,0.0112,0.0209,38.86666666666667,139.95
2400133,1998-10-15,2010-12-31,4460,92.0,63.0,20.0,5.0,0.0,0.0,0.0,-0.55,1.83,-0.999,0.00953,0.0179,0.0338,38.88333333333333,139.93333333333334
2400730,1998-12-15,2010-12-31,4399,58.0,48.0,14.0,3.0,0.0,0.0,0.0,-0.602,1.827,-0.998,0.0041,0.00819,0.0164,38.8,139.85
2401000,1996-04-01,2010-12-31,5387,142.0,50.0,16.0,4.0,1.0,0.0,0.0,-0.57,1.702,-0.999,0.00516,0.00995,0.0192,39.016666666666666,139.91666666666666
2401030,1998-10-15,2010-12-31,4460,40.0,35.0,16.0,4.0,1.0,0.0,0.0,-0.523,1.583,-0.993,0.00829,0.0152,0.0277,39.016666666666666,139.9
2401430,1998-10-15,2010-12-31,4460,33.0,29.0,11.0,2.0,0.0,0.0,0.0,-0.581,1.59,-0.988,0.00335,0.00654,0.0128,38.78333333333333,139.96666666666667
2401431,1998-10-15,2010-12-31,4460,40.0,36.0,11.0,3.0,0.0,0.0,0.0,-0.54,1.557,-1.0,0.00602,0.0112,0.0209,38.85,139.9
2410000,1957-01-01,2010-12-31,19722,315.0,129.0,37.0,10.0,2.0,0.0,0.0,-0.6,1.611,-0.998,0.00259,0.00517,0.0103,38.75,140.31666666666666
2410030,1998-10-15,2010-12-31,4460,64.0,29.0,7.0,3.0,0.0,0.0,0.0,-0.493,1.319,-0.989,0.00743,0.0131,0.0231,38.766666666666666,140.3
2410330,1998-10-15,2010-12-31,4460,58.0,19.0,4.0,1.0,0.0,0.0,0.0,-0.639,1.458,-0.999,0.000961,0.00201,0.00419,38.88333333333333,140.33333333333334
2410430,1998-10-15,2010-12-31,4460,63.0,51.0,17.0,6.0,2.0,0.0,0.0,-0.467,1.553,-1.0,0.0192,0.0328,0.0562,38.766666666666666,140.51666666666668
2410530,1998-10-15,2010-12-31,4460,108.0,42.0,8.0,3.0,0.0,0.0,0.0,-0.573,1.634,-0.989,0.00419,0.0081,0.0157,38.68333333333333,140.31666666666666
2410630,1998-10-15,2010-12-31,4460,35.0,24.0,7.0,2.0,0.0,0.0,0.0,-0.54,1.374,-1.0,0.00395,0.00736,0.0137,38.85,140.25
2410730,1998-10-15,2010-12-31,4460,43.0,26.0,6.0,3.0,0.0,0.0,0.0,-0.469,1.21,-0.979,0.00846,0.0145,0.0249,38.7,140.23333333333332
2410830,1998-10-15,2010-12-31,4460,61.0,27.0,6.0,1.0,0.0,0.0,0.0,-0.716,1.797,-0.999,0.000612,0.0014,0.00318,38.8,140.21666666666667
2410930,1998-10-15,2010-12-31,4460,153.0,52.0,10.0,3.0,0.0,0.0,0.0,-0.619,1.836,-0.996,0.00316,0.00645,0.0132,38.733333333333334,140.15
2420000,1919-01-01,2010-12-31,33602,530.0,181.0,59.0,6.0,0.0,0.0,0.0,-0.74,1.858,-0.981,0.000478,0.00112,0.00263,38.25,140.35
2420030,1998-10-15,2010-12-31,4460,45.0,27.0,7.0,1.0,0.0,0.0,0.0,-0.716,1.819,-0.995,0.000645,0.00147,0.00335,38.25,140.33333333333334
2420130,1998-10-15,2010-12-31,4460,106.0,46.0,13.0,1.0,0.0,0.0,0.0,-0.831,2.333,-0.981,0.000326,0.000849,0.00221,38.38333333333333,140.28333333333333
2420230,1998-10-15,2010-12-31,4460,204.0,94.0,24.0,5.0,0.0,0.0,0.0,-0.637,2.175,-0.999,0.0052,0.0108,0.0225,38.15,140.26666666666668
2420330,1998-12-15,2010-12-31,4399,86.0,77.0,32.0,7.0,1.0,0.0,0.0,-0.632,2.19,-0.987,0.00584,0.0121,0.025,38.483333333333334,140.38333333333333
2420430,1998-10-15,2010-12-31,4460,88.0,72.0,17.0,3.0,0.0,0.0,0.0,-0.69,2.172,-0.999,0.00219,0.00485,0.0107,38.36666666666667,140.38333333333333
2420630,1998-10-15,2010-12-31,4460,128.0,99.0,30.0,8.0,0.0,0.0,0.0,-0.546,2.011,-1.0,0.0154,0.0288,0.0541,38.3,140.26666666666668
2420730,1998-10-15,2010-12-31,4460,175.0,149.0,59.0,13.0,1.0,0.0,0.0,-0.718,2.69,-0.976,0.00463,0.0106,0.0242,38.333333333333336,140.28333333333333
2420800,1996-04-01,2010-12-31,5387,295.0,104.0,26.0,4.0,0.0,0.0,0.0,-0.707,2.298,-0.996,0.00222,0.00501,0.0113,38.43333333333333,140.31666666666666
2420830,1998-10-15,2010-12-31,4460,95.0,69.0,25.0,4.0,0.0,0.0,0.0,-0.618,2.048,-0.987,0.00524,0.0107,0.0218,38.43333333333333,140.31666666666666
2420930,1998-10-15,2010-12-31,4460,102.0,40.0,11.0,1.0,0.0,0.0,0.0,-0.801,2.197,-0.985,0.000389,0.000979,0.00246,38.43333333333333,140.15
2421030,1998-10-15,2010-12-31,4460,70.0,42.0,10.0,1.0,0.0,0.0,0.0,-0.812,2.223,-0.991,0.000348,0.000885,0.00225,38.3,140.15
2421130,1998-10-15,2010-12-31,4460,85.0,40.0,10.0,1.0,0.0,0.0,0.0,-0.801,2.184,-0.99,0.000377,0.000948,0.00239,38.38333333333333,140.2
2421330,1998-10-15,2010-12-31,4460,120.0,41.0,11.0,2.0,0.0,0.0,0.0,-0.656,1.866,-0.997,0.00188,0.00401,0.00852,38.6,140.36666666666667
2430000,1996-04-01,2010-12-31,5387,186.0,58.0,15.0,1.0,0.0,0.0,0.0,-0.882,2.456,-0.982,0.000192,0.000531,0.00147,37.916666666666664,140.11666666666667
2430030,1998-10-15,2010-12-31,4460,69.0,52.0,15.0,2.0,0.0,0.0,0.0,-0.707,2.1,-0.991,0.0014,0.00317,0.00716,37.916666666666664,140.11666666666667
2430230,1998-10-15,2010-12-31,4460,101.0,77.0,22.0,2.0,0.0,0.0,0.0,-0.793,2.468,-0.984,0.00083,0.00207,0.00515,38.05,140.15
2430330,1998-10-15,2010-12-31,4460,118.0,66.0,17.0,3.0,0.0,0.0,0.0,-0.671,2.103,-0.998,0.00254,0.00549,0.0119,38.0,140.18333333333334
2430430,1998-10-15,2010-12-31,4460,95.0,71.0,23.0,4.0,0.0,0.0,0.0,-0.625,2.059,-0.992,0.00486,0.00997,0.0205,38.0,140.05
2430500,1996-04-01,2010-12-31,5387,150.0,54.0,13.0,2.0,0.0,0.0,0.0,-0.716,2.027,-0.997,0.00104,0.00237,0.00541,38.05,139.75
2430530,1998-10-15,2010-12-31,4460,80.0,60.0,17.0,4.0,0.0,0.0,0.0,-0.588,1.881,-0.999,0.00582,0.0114,0.0225,38.06666666666667,139.75
2430630,1998-10-15,2010-12-31,4460,95.0,66.0,17.0,5.0,0.0,0.0,0.0,-0.56,1.844,-1.0,0.00835,0.0159,0.0303,38.18333333333333,140.1
2500000,1919-01-01,2010-12-31,33602,3275.0,1091.0,337.0,53.0,7.0,0.0,0.0,-0.738,2.653,-0.993,0.00306,0.00717,0.0168,37.766666666666666,140.46666666666667
2500100,1996-04-01,2010-12-31,5387,542.0,180.0,51.0,9.0,0.0,0.0,0.0,-0.651,2.422,-0.996,0.00738,0.0156,0.033,37.4,140.36666666666667
2500200,1941-01-01,2010-12-31,25566,2181.0,806.0,229.0,18.0,2.0,0.0,0.0,-0.892,2.983,-0.992,0.000547,0.00153,0.00427,37.13333333333333,140.21666666666667
2501500,1994-07-15,2010-12-31,6013,331.0,88.0,21.0,1.0,0.0,0.0,0.0,-0.972,2.789,-0.979,9.63e-05,0.000295,0.000903,37.516666666666666,140.33333333333334
2503101,1996-04-01,2010-12-31,5387,635.0,219.0,50.0,4.0,0.0,0.0,0.0,-0.869,2.986,-0.989,0.000797,0.00217,0.0059,37.03333333333333,140.38333333333333
2504700,1996-04-01,2010-12-31,5387,582.0,169.0,36.0,4.0,0.0,0.0,0.0,-0.813,2.732,-0.995,0.0011,0.00281,0.00715,37.43333333333333,140.56666666666666
2510000,1923-07-01,2010-12-31,31960,3004.0,1309.0,376.0,70.0,13.0,0.0,0.0,-0.674,2.579,-0.998,0.00728,0.0158,0.0344,36.95,140.9
2510600,1994-07-15,2010-12-31,6013,515.0,148.0,36.0,7.0,0.0,0.0,0.0,-0.663,2.295,-0.999,0.00454,0.00974,0.0209,37.36666666666667,140.86666666666667
2510900,1996-04-01,2010-12-31,5387,787.0,262.0,81.0,14.0,1.0,0.0,0.0,-0.802,3.006,-0.984,0.00247,0.00623,0.0157,37.5,141.0
2511500,1996-04-01,2010-12-31,5387,415.0,118.0,31.0,6.0,2.0,0.0,0.0,-0.603,2.101,-0.997,0.00764,0.0153,0.0306,37.63333333333333,140.95
2520000,1953-01-01,2010-12-31,21183,611.0,259.0,38.0,7.0,0.0,0.0,0.0,-0.784,2.202,-0.999,0.000516,0.00127,0.00314,37.483333333333334,139.91666666666666
2521400,1996-04-01,2010-12-31,5387,255.0,97.0,24.0,10.0,1.0,0.0,0.0,-0.634,2.142,-0.982,0.00506,0.0105,0.0218,37.583333333333336,139.65
2521700,1996-04-01,2010-12-31,5387,319.0,110.0,30.0,5.0,0.0,0.0,0.0,-0.671,2.251,-0.996,0.00357,0.00772,0.0167,37.56666666666667,140.1
2522000,1994-07-15,2010-12-31,6013,119.0,29.0,8.0,2.0,0.0,0.0,0.0,-0.581,1.414,-1.0,0.00224,0.00436,0.00852,37.416666666666664,139.7
3000000,1919-01-01,2010-12-31,33602,7215.0,2174.0,543.0,84.0,6.0,0.0,0.0,-0.849,3.201,-0.99,0.00182,0.00482,0.0128,36.38333333333333,140.46666666666667
3000030,1998-10-15,2010-12-31,4460,512.0,219.0,57.0,12.0,1.0,0.0,0.0,-0.77,2.901,-0.989,0.00326,0.0079,0.0192,36.36666666666667,140.46666666666667
3000031,1998-10-15,2010-12-31,4460,564.0,256.0,64.0,10.0,1.0,0.0,0.0,-0.803,3.028,-0.994,0.00255,0.00642,0.0162,36.36666666666667,140.35
3000130,1998-10-15,2010-12-31,4460,519.0,316.0,91.0,18.0,1.0,0.0,0.0,-0.82,3.213,-0.98,0.00296,0.0076,0.0195,36.6,140.65
3000131,1998-10-15,2010-12-31,4460,448.0,229.0,51.0,8.0,0.0,0.0,0.0,-0.728,2.755,-0.998,0.00454,0.0105,0.0243,36.68333333333333,140.68333333333334
3000200,1994-07-15,2010-12-31,6013,588.0,181.0,31.0,3.0,0.0,0.0,0.0,-0.89,2.863,-0.997,0.000428,0.00119,0.00332,36.61666666666667,140.56666666666666
3000230,1998-10-15,2010-12-31,4460,331.0,211.0,64.0,9.0,1.0,0.0,0.0,-0.782,2.923,-0.992,0.00279,0.00687,0.0169,36.53333333333333,140.53333333333333
3000231,1998-10-15,2010-12-31,4460,513.0,267.0,69.0,12.0,1.0,0.0,0.0,-0.804,3.063,-0.991,0.00273,0.00688,0.0174,36.55,140.46666666666667
3000232,1998-10-15,2010-12-31,4460,185.0,71.0,13.0,3.0,0.0,0.0,0.0,-0.687,2.122,-0.999,0.00205,0.00453,0.00999,36.61666666666667,140.48333333333332
3000233,1998-10-15,2010-12-31,4460,235.0,100.0,15.0,1.0,0.0,0.0,0.0,-1.0,2.972,-0.995,9.37e-05,0.000296,0.000937,36.733333333333334,140.48333333333332
3000330,1998-10-15,2010-12-31,4460,356.0,152.0,38.0,5.0,1.0,0.0,0.0,-0.743,2.628,-0.998,0.00269,0.00632,0.0149,36.71666666666667,140.71666666666667
3000430,1998-10-15,2010-12-31,4460,358.0,145.0,34.0,3.0,0.0,0.0,0.0,-0.842,2.83,-0.99,0.00086,0.00227,0.00598,36.8,140.75
3000530,2000-03-28,2010-12-31,3930,473.0,221.0,58.0,11.0,1.0,0.0,0.0,-0.776,2.97,-0.991,0.00348,0.00849,0.0207,36.38333333333333,140.23333333333332
3000531,1998-10-15,2010-12-31,4460,562.0,267.0,74.0,11.0,0.0,0.0,0.0,-0.693,2.77,-0.994,0.00836,0.0185,0.0412,36.35,140.3
3000532,1998-10-15,2010-12-31,4460,520.0,196.0,47.0,3.0,0.0,0.0,0.0,-0.908,3.116,-0.984,0.00058,0.00165,0.00469,36.3,140.3
3000630,1998-10-15,2010-12-31,4460,347.0,138.0,36.0,2.0,0.0,0.0,0.0,-0.919,3.004,-0.978,0.00037,0.00107,0.00307,36.4,140.53333333333333
3000730,1998-10-15,2010-12-31,4460,436.0,232.0,65.0,14.0,0.0,0.0,0.0,-0.61,2.517,-0.999,0.0178,0.0358,0.0723,36.28333333333333,140.41666666666666
3001930,1998-10-15,2010-12-31,4460,314.0,144.0,34.0,8.0,0.0,0.0,0.0,-0.628,2.327,-1.0,0.00858,0.0177,0.0364,36.46666666666667,140.56666666666666
3003130,1998-10-15,2010-12-31,4460,629.0,318.0,86.0,14.0,1.0,0.0,0.0,-0.83,3.212,-0.988,0.00254,0.00661,0.0172,36.56666666666667,140.31666666666666
3003131,1998-10-15,2010-12-31,4460,527.0,196.0,43.0,3.0,0.0,0.0,0.0,-0.908,3.104,-0.988,0.000563,0.0016,0.00455,36.63333333333333,140.4
3003133,1998-10-15,2010-12-31,4460,485.0,146.0,24.0,4.0,0.0,0.0,0.0,-0.781,2.639,-1.0,0.00148,0.00364,0.00895,36.6,140.31666666666666
3003170,1996-04-01,2010-12-31,5387,441.0,132.0,30.0,4.0,0.0,0.0,0.0,-0.759,2.509,-0.996,0.00156,0.00375,0.00898,36.55,140.41666666666666
3003230,1998-10-15,2010-12-31,4460,352.0,171.0,44.0,7.0,0.0,0.0,0.0,-0.694,2.569,-0.996,0.00514,0.0114,0.0254,36.45,140.48333333333332
3003231,1998-10-15,2010-12-31,4460,353.0,181.0,46.0,9.0,0.0,0.0,0.0,-0.652,2.493,-0.999,0.00854,0.0181,0.0383,36.5,140.45
3003330,1998-10-15,2010-12-31,4460,389.0,208.0,49.0,4.0,0.0,0.0,0.0,-0.858,3.024,-0.988,0.00104,0.0028,0.00752,36.483333333333334,140.38333333333333
3003331,1998-10-15,2010-12-31,4460,548.0,209.0,47.0,7.0,1.0,0.0,0.0,-0.779,2.848,-0.998,0.00249,0.00611,0.015,36.516666666666666,140.36666666666667
3003430,1998-10-15,2010-12-31,4460,618.0,250.0,68.0,10.0,0.0,0.0,0.0,-0.699,2.754,-0.994,0.00726,0.0162,0.0363,36.18333333333333,140.36666666666667
3003431,1998-10-15,2010-12-31,4460,577.0,236.0,57.0,7.0,0.0,0.0,0.0,-0.764,2.863,-0.994,0.00328,0.0079,0.019,36.233333333333334,140.35
3003432,1998-10-15,2010-12-31,4460,587.0,274.0,74.0,13.0,1.0,0.0,0.0,-0.807,3.092,-0.989,0.00278,0.00705,0.0178,36.166666666666664,140.33333333333334
3010000,1996-04-01,2010-12-31,5379,903.0,298.0,65.0,5.0,0.0,0.0,0.0,-0.888,3.157,-0.989,0.000878,0.00244,0.00678,36.06666666666667,140.21666666666667
3010030,1998-10-15,2010-12-31,4460,739.0,287.0,69.0,13.0,1.0,0.0,0.0,-0.81,3.1,-0.99,0.0027,0.00686,0.0174,36.06666666666667,140.2
3010031,1998-10-15,2010-12-31,4460,407.0,188.0,49.0,7.0,0.0,0.0,0.0,-0.715,2.66,-0.994,0.00455,0.0104,0.0236,36.13333333333333,140.15
3010130,1998-10-15,2010-12-31,4460,174.0,98.0,23.0,2.0,0.0,0.0,0.0,-0.845,2.667,-0.989,0.000563,0.00149,0.00394,36.18333333333333,139.7
3010131,1998-10-15,2010-12-31,4460,287.0,149.0,39.0,2.0,0.0,0.0,0.0,-0.936,3.077,-0.977,0.000334,0.000982,0.00288,36.18333333333333,139.75
3010132,1998-10-15,2010-12-31,4460,279.0,142.0,39.0,7.0,0.0,0.0,0.0,-0.654,2.404,-0.997,0.00674,0.0143,0.0303,36.18333333333333,139.81666666666666
3010200,1926-05-01,2010-12-31,30925,6924.0,2314.0,596.0,76.0,3.0,0.0,0.0,-0.956,3.541,-0.982,0.000711,0.00214,0.00642,36.233333333333334,140.18333333333334
3010231,1998-10-15,2010-12-31,4460,480.0,228.0,61.0,10.0,0.0,0.0,0.0,-0.679,2.665,-0.996,0.00816,0.0178,0.039,36.25,140.2
3010430,1998-10-15,2010-12-31,4460,216.0,133.0,33.0,2.0,0.0,0.0,0.0,-0.911,2.962,-0.982,0.000382,0.00109,0.00312,36.3,139.88333333333333
3010530,1998-10-15,2010-12-31,4460,185.0,78.0,16.0,1.0,0.0,0.0,0.0,-0.946,2.783,-0.988,0.000145,0.000431,0.00128,35.916666666666664,140.18333333333334
3010630,1998-10-15,2010-12-31,4460,330.0,148.0,35.0,5.0,0.0,0.0,0.0,-0.736,2.591,-0.996,0.00277,0.00645,0.015,36.18333333333333,139.96666666666667
3010631,1998-10-15,2010-12-31,4460,292.0,142.0,44.0,6.0,0.0,0.0,0.0,-0.687,2.499,-0.989,0.00489,0.0108,0.0238,36.15,139.96666666666667
3010831,1998-10-15,2010-12-31,4460,231.0,138.0,33.0,6.0,0.0,0.0,0.0,-0.681,2.435,-0.999,0.00466,0.0102,0.0224,35.916666666666664,140.11666666666667
3011030,1998-10-15,2010-12-31,4460,308.0,119.0,26.0,2.0,0.0,0.0,0.0,-0.887,2.839,-0.989,0.000425,0.00118,0.00328,35.983333333333334,140.15
3011130,1998-10-15,2010-12-31,4460,637.0,265.0,65.0,14.0,1.0,0.0,0.0,-0.794,3.037,-0.987,0.00303,0.00755,0.0188,36.03333333333333,140.06666666666666
3011131,1998-10-15,2010-12-31,4460,443.0,211.0,48.0,4.0,2.0,0.0,0.0,-0.715,2.643,-0.98,0.00435,0.0099,0.0226,35.983333333333334,140.11666666666667
3011200,1996-04-01,2010-12-31,5387,681.0,254.0,59.0,8.0,1.0,0.0,0.0,-0.808,2.93,-0.997,0.00187,0.00475,0.012,35.96666666666667,140.65
3012030,1998-10-15,2010-12-31,4460,346.0,161.0,34.0,6.0,0.0,0.0,0.0,-0.714,2.562,-1.0,0.00364,0.00829,0.0189,35.95,140.55
3012430,1998-10-15,2010-12-31,4460,446.0,170.0,37.0,5.0,0.0,0.0,0.0,-0.766,2.71,-0.997,0.00224,0.0054,0.013,36.0,140.3
3012530,1998-10-15,2010-12-31,4460,362.0,147.0,34.0,7.0,0.0,0.0,0.0,-0.661,2.411,-1.0,0.00607,0.013,0.0278,36.03333333333333,140.21666666666667
3012830,1998-10-15,2010-12-31,4460,199.0,122.0,32.0,5.0,0.0,0.0,0.0,-0.694,2.424,-0.996,0.0037,0.00823,0.0183,35.88333333333333,140.25
3014330,1998-10-15,2010-12-31,4460,328.0,131.0,36.0,2.0,0.0,0.0,0.0,-0.908,2.962,-0.976,0.000403,0.00115,0.00326,36.18333333333333,139.88333333333333
3014730,1998-10-15,2010-12-31,4460,283.0,142.0,36.0,3.0,0.0,0.0,0.0,-0.838,2.821,-0.986,0.000908,0.00238,0.00625,36.11666666666667,139.75
