station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb,code_prime
2130434,B,2003,5,26,18,24,51,06975,2130434
2130434,B,2011,3,11,14,47,51,06136,2130434
2130434,B,2011,4,7,23,33,53,09721,2130434
2130439,C,2011,3,11,14,47,56,06214,2130439
2130439,B,2003,5,26,18,24,53,05365,2130439
2130439,B,2005,8,16,11,46,50,04194,2130439
2130439,A,2008,6,14,8,43,46,03297,2130439
2130439,A,2008,7,24,0,26,48,02661,2130439
2131330,B,2003,5,26,18,24,54,04088,2131330
2131330,B,2008,6,14,8,43,51,03916,2131330
2131330,B,2011,3,11,14,47,52,03504,2131330
2131330,B,2011,4,7,23,33,52,03517,2131330
2131330,A,2005,8,16,11,46,45,01547,2131330
2131330,A,2008,7,24,0,26,45,02255,2131330
2131830,C,2003,5,26,18,24,56,06680,2131830
2131830,C,2011,4,7,23,33,55,05803,2131830
2131830,B,2008,6,14,8,43,52,04781,2131830
2131830,B,2008,7,24,0,26,51,03341,2131830
2131830,B,2011,3,11,14,46,53,04314,2131830
2131830,A,2005,8,16,11,46,47,02159,2131830
2132620,A,2008,6,14,8,43,46,2439,2132620
2132630,A,2003,5,26,18,24,45,01314,2132630
2132670,5,1970,10,16,14,26,//,/////,2132670
2132700,B,2008,6,14,08,43,51,03881,2132700
2132700,B,2011,3,11,14,46,51,02222,2132700
2132700,B,2011,4,07,23,33,52,02699,2132700
2132700,A,2003,5,26,18,24,49,02891,2132700
2132700,A,2008,7,24,00,26,46,01741,2132700
2132720,B,2011,3,11,14,46,52,3597,2132720
2132720,B,2011,4,7,23,33,54,3103,2132720
2132720,A,2008,6,14,8,43,48,2431,2132720
2132720,A,2008,7,24,0,26,46,1796,2132720
2132730,C,2003,5,26,18,24,55,04026,2132730
2132730,C,2011,4,7,23,33,56,04061,2132730
2132730,B,2008,6,14,8,43,50,03847,2132730
2132730,B,2008,7,24,0,26,52,03611,2132730
2132730,B,2011,3,11,14,46,54,03742,2132730
2132730,A,2005,8,16,11,46,46,01708,2132730
2132731,C,2011,3,11,14,46,55,05045,2132731
2132731,C,2011,4,7,23,33,58,05234,2132731
2132731,B,2008,6,14,8,43,51,03550,2132731
2132731,B,2008,7,24,0,26,51,03855,2132731
2132731,A,2003,5,26,18,24,49,02869,2132731
2132731,A,2005,8,16,11,46,48,02406,2132731
2132732,C,2008,6,14,8,43,55,05800,2132732
2132732,B,2003,5,26,18,24,51,03738,2132732
2132732,A,2005,8,16,11,46,46,01641,2132732
2132732,A,2008,7,24,0,26,49,02458,2132732
2132733,D,2008,6,14,8,43,61,18165,2132733
2132733,C,2003,5,26,18,24,56,10399,2132733
2132734,C,2011,3,11,14,46,55,05390,2132733
2132734,C,2011,4,7,23,33,57,06065,2132733
2132733,A,2005,8,16,11,46,48,02869,2132733
2132733,A,2008,7,24,0,26,49,02503,2132733
2200200,C,2011,3,11,14,47,58,06841,2200200
2200200,B,2003,5,26,18,24,54,04785,2200200
2200200,B,2011,4,07,23,33,54,04984,2200200
2200200,A,2005,8,16,11,46,45,01654,2200200
2200200,A,2008,7,24,00,26,47,02571,2200200
2200220,B,2011,3,11,14,46,54,4291,2200220
2200220,B,2011,4,7,23,32,53,4317,2200220
2200220,A,2008,7,24,0,26,47,2742,2200220
2200220,A,2015,5,13,6,13,47,3155,2200220
2200230,C,2011,3,11,14,46,55,07242,2200230
2200230,B,2003,5,26,18,24,52,07721,2200230
2200230,B,2008,7,24,0,26,50,04680,2200230
2200230,A,2015,5,13,6,13,45,02751,2200230
2200231,B,2011,3,11,14,46,50,07262,2200231
2200231,B,2011,4,7,23,32,52,07986,2200231
2200231,A,2003,5,26,18,24,47,06256,2200231
2200730,B,2008,6,14,8,43,50,02041,2200730
2200730,B,2011,3,11,14,47,54,03718,2200730
2200730,B,2011,4,7,23,33,51,03012,2200730
2200730,A,2005,8,16,11,46,45,01573,2200730
2200731,B,2003,5,26,18,24,51,3434,2200731
2200731,B,2011,3,11,14,47,53,3789,2200731
2200731,A,2008,6,14,8,43,48,2808,2200731
2200732,A,2003,5,26,18,24,47,2311,2200732
2200732,A,2008,6,14,8,43,45,1625,2200732
2200732,A,2011,3,11,14,47,49,2219,2200732
2201030,B,2003,5,26,18,24,51,2558,2201030
2201031,B,2011,3,11,14,47,54,03042,2201030
2201031,B,2011,4,7,23,33,50,02474,2201030
2201031,A,2008,6,14,8,43,48,01680,2201030
2201031,A,2008,7,24,0,26,47,01897,2201030
2201031,A,2011,3,11,16,29,45,01309,2201030
2201600,D,2011,3,11,14,47,60,04791,2201600
2201600,C,2003,7,26,07,13,58,05992,2201600
2201600,C,2011,4,07,23,32,57,05465,2201600
2201600,C,2003,5,26,18,24,55,04453,2201600
2201600,B,2003,7,26,16,56,52,03473,2201600
2201600,B,2005,8,16,11,46,51,03563,2201600
2201600,B,2008,6,14,08,43,50,01781,2201600
2201600,B,2008,7,24,00,26,52,02967,2201600
2201600,A,2011,4,11,17,16,45,00631,2201600
2201600,A,2013,8,04,12,29,46,01588,2201600
2201600,A,2013,4,17,21,03,48,01912,2201600
2201600,A,2012,3,27,20,01,45,01057,2201600
2201600,A,2001,12,02,22,02,46,01487,2201600
2201600,A,2011,3,11,16,28,49,01956,2201600
2201600,A,2003,7,28,04,08,46,01926,2201600
2201600,A,2003,7,26,00,13,46,01879,2201600
2201600,A,2015,5,13,06,13,45,01203,2201600
2205200,C,2003,5,26,18,24,55,04653,2205200
2205200,C,2008,6,14,08,43,59,06991,2205200
2205200,C,2011,3,11,14,47,57,07117,2205200
2205200,C,2011,4,07,23,33,56,06210,2205200
2205200,A,2005,8,16,11,46,46,02087,2205200
2205200,A,2008,7,24,00,26,46,02508,2205200
2205200,A,2011,3,11,16,29,47,02106,2205200
2205220,D,2011,4,7,23,33,61,12588,2205220
2205220,C,2008,6,14,8,43,57,08124,2205220
2205220,B,2005,8,16,11,46,52,05641,2205220
2205220,A,2008,7,24,0,26,47,02437,2205220
2205220,A,2011,3,11,16,29,46,02357,2205220
2205220,7,2011,3,11,14,47,66,29337,2205220
2205230,D,2011,3,11,14,47,63,/////,2205230
2205230,D,2011,4,7,23,33,62,05234,2205230
2205230,B,2003,5,26,18,24,52,02066,2205230
2205230,B,2008,6,14,8,43,53,02897,2205230
2205230,B,2008,7,24,0,26,50,01932,2205230
2205230,A,2005,8,16,11,46,47,01475,2205230
2205230,A,2011,3,11,14,51,46,/////,2205230
2205230,A,2015,5,13,6,13,47,01183,2205230
2205231,D,2011,3,11,14,47,61,08999,2205231
2205231,C,2003,5,26,18,24,56,04786,2205231
2205231,C,2008,6,14,8,43,55,06120,2205231
2205231,A,2003,7,26,7,13,47,02347,2205231
2205231,A,2005,8,16,11,46,47,02214,2205231
2205232,D,2008,6,14,8,43,62,09070,2205232
2205238,D,2011,3,11,14,47,60,10487,2205232
2205232,B,2003,5,26,18,24,53,04851,2205232
2205232,B,2008,7,24,0,26,50,02262,2205232
2205232,A,2003,7,26,7,13,48,02803,2205232
2205232,A,2005,8,16,11,46,45,01841,2205232
2205233,C,2011,3,11,14,47,58,9006,2205233
2205233,B,2003,5,26,18,24,52,4681,2205233
2205233,A,2003,7,26,7,13,48,3157,2205233
2205233,A,2005,8,16,11,46,46,1986,2205233
2205233,A,2008,6,14,8,43,48,1779,2205233
2205234,C,2008,6,14,8,43,58,6386,2205234
2205234,B,2003,5,26,18,24,50,3279,2205234
2205234,B,2011,3,11,14,47,54,3104,2205234
2205235,C,2003,5,26,18,24,55,03623,2205235
2205235,C,2008,6,14,8,43,56,04075,2205235
2205235,C,2011,3,11,14,47,59,07243,2205235
2205235,A,2002,11,3,12,38,46,01474,2205235
2205235,A,2003,7,26,7,13,45,01949,2205235
2205235,A,2005,8,16,11,46,49,02827,2205235
2205235,A,2008,7,24,0,26,49,01500,2205235
2205235,A,2011,3,9,11,45,46,00923,2205235
2205235,A,2012,3,27,20,1,47,00943,2205235
2205235,A,2012,12,7,17,19,46,01220,2205235
2205236,C,2008,6,14,8,43,55,06339,2205236
2205236,B,2003,5,26,18,24,54,07781,2205236
2205236,B,2008,7,24,0,26,54,03881,2205236
2205236,A,2003,7,26,7,13,49,03038,2205236
2205236,A,2005,8,16,11,46,47,02493,2205236
2205237,C,2008,6,14,8,43,55,08977,2205237
2205237,B,2003,5,26,18,24,51,03456,2205237
2205237,B,2011,3,11,14,47,52,04778,2205237
2205270,5,1996,8,//,//,//,//,/////,2205270
2205270,5,1996,8,//,//,//,//,/////,2205270
2205270,5,1996,8,//,//,//,//,/////,2205270
2205300,C,2011,3,11,14,47,57,04425,2205300
2205300,C,2011,4,07,23,32,55,05074,2205300
2205300,B,2003,5,26,18,24,53,04864,2205300
2205300,A,2003,7,26,07,13,46,02360,2205300
2205300,A,2005,8,16,11,46,48,02445,2205300
2205300,A,2008,6,14,08,43,47,02105,2205300
2205300,A,2008,7,24,00,26,48,01821,2205300
2205300,A,2015,5,13,06,13,45,01124,2205300
2205320,C,2011,3,11,14,47,55,08700,2205320
2205320,C,2011,4,7,23,32,55,08848,2205320
2205320,A,2005,8,16,11,46,45,04691,2205320
2205322,C,2011,3,11,14,47,57,6575,2205321
2205322,B,2011,4,7,23,32,52,4661,2205321
2205322,A,2008,7,24,0,26,48,3146,2205321
2205322,A,2011,3,11,16,28,45,1772,2205321
2205336,C,2011,3,11,14,47,59,05153,2205330
2205336,C,2011,4,7,23,33,56,04849,2205330
2205330,B,2003,5,26,18,24,52,02707,2205330
2205330,B,2005,8,16,11,46,50,01910,2205330
2205330,B,2008,6,14,8,43,50,01532,2205330
2205330,A,2003,7,26,7,13,47,01850,2205330
2205330,A,2008,7,24,0,26,48,01232,2205330
2205336,A,2011,3,9,11,45,47,01310,2205330
2205336,A,2011,3,13,8,25,46,01052,2205330
2205331,C,2011,3,11,14,47,57,03043,2205331
2205331,B,2003,5,26,18,24,53,03563,2205331
2205331,A,2002,11,3,12,37,45,00826,2205331
2205331,A,2005,8,16,11,46,47,01382,2205331
2205331,A,2015,5,13,6,13,48,01266,2205331
2205332,D,2011,3,11,14,47,62,05422,2205332
2205332,C,2011,4,7,23,32,57,03801,2205332
2205332,B,2003,5,26,18,24,54,02815,2205332
2205332,B,2003,7,26,7,13,50,02607,2205332
2205332,A,2005,8,16,11,46,48,01647,2205332
2205332,A,2008,6,14,8,43,49,01769,2205332
2205332,A,2008,7,24,0,26,49,01855,2205332
2205332,A,2011,3,9,11,45,45,00851,2205332
2205337,B,2011,3,11,14,47,53,5069,2205333
2205337,B,2011,4,7,23,33,54,5183,2205333
2205333,A,2008,7,24,0,26,45,01483,2205333
2205338,B,2011,3,11,14,46,53,7195,2205335
2205334,D,2011,3,11,14,47,60,06438,2205360
2205334,C,2011,4,7,23,33,58,06134,2205360
2205334,B,2008,6,14,8,43,52,01848,2205360
2205360,A,2003,5,26,18,24,48,2328,2205360
2205334,A,2005,8,16,11,46,49,02301,2205360
2205334,A,2008,7,24,0,26,45,01214,2205360
2205520,C,2011,3,11,14,46,56,6974,2205520
2205520,B,2012,8,30,4,5,50,6915,2205520
2205520,A,2005,8,16,11,46,49,5473,2205520
2205520,A,2008,7,24,0,26,48,5447,2205520
2205630,C,2003,7,26,7,13,55,8013,2205630
2205630,C,2011,3,11,14,47,58,9594,2205630
2205630,C,2011,4,7,23,33,56,5993,2205630
2205630,B,2005,8,16,11,46,51,4784,2205630
2205630,B,2008,6,14,8,43,52,5151,2205630
2205630,A,2003,5,26,18,24,48,3286,2205630
2205630,A,2008,7,24,0,26,48,2560,2205630
2205631,D,2003,7,26,7,13,60,4938,2205631
2205631,D,2011,3,11,14,47,61,4950,2205631
2205631,B,2003,5,26,18,24,54,2420,2205631
2205631,B,2003,7,26,0,13,51,3119,2205631
2205631,B,2003,7,26,16,56,54,3027,2205631
2205631,B,2008,6,14,8,43,52,1950,2205631
2205631,B,2008,7,24,0,26,50,1632,2205631
2205631,A,2003,7,26,10,22,47,2340,2205631
2205631,A,2003,7,28,4,8,49,2708,2205631
2205631,A,2005,8,16,11,46,48,1220,2205631
2205631,A,2011,3,9,11,45,47,1186,2205631
2205631,A,2011,8,19,14,36,46,1048,2205631
2205631,A,2013,4,17,21,3,46,1159,2205631
2205700,D,2011,3,11,14,47,62,05677,2205700
2205700,C,2008,6,14,08,43,56,03415,2205700
2205700,C,2011,4,07,23,33,57,04976,2205700
2205700,B,2003,5,26,18,24,50,02579,2205700
2205700,B,2003,7,26,07,13,50,02620,2205700
2205700,B,2008,7,24,00,26,51,02110,2205700
2205700,B,2011,3,11,16,29,52,02778,2205700
2205700,A,2001,12,02,22,02,48,01682,2205700
2205700,A,2005,8,16,11,46,47,01822,2205700
2205720,C,2008,6,14,8,43,55,06763,2205720
2205720,B,2011,3,11,14,47,51,02081,2205720
2205720,A,2008,6,14,9,20,45,03375,2205720
2205720,A,2011,4,7,23,33,49,03350,2205720
2205721,D,2011,3,11,14,47,61,5857,2205721
2205721,C,2008,6,14,8,43,55,3170,2205721
2205721,C,2011,4,7,23,33,59,5190,2205721
2205721,B,2008,7,24,0,26,50,1831,2205721
2205721,A,2011,3,11,16,29,48,2206,2205721
2205730,C,2011,3,11,14,47,59,4997,2205730
2205730,B,2003,5,26,18,24,51,3103,2205730
2205730,B,2003,7,26,7,13,54,3995,2205730
2205730,B,2008,6,14,8,43,54,3342,2205730
2205730,B,2008,7,24,0,26,51,2453,2205730
2205730,A,2003,7,26,0,13,48,2454,2205730
2205730,A,2003,7,28,4,8,45,1708,2205730
2205730,A,2005,8,16,11,46,46,2235,2205730
2205731,B,2011,3,11,14,47,54,03311,2205731
2205731,A,2003,7,26,7,13,45,01419,2205731
2205731,A,2008,6,14,8,43,45,01610,2205731
2205731,A,2011,4,7,23,33,48,01765,2205731
2205733,B,2003,5,26,18,24,50,02991,2205733
2205733,B,2008,6,14,8,43,54,04210,2205733
2205733,B,2011,3,11,14,47,53,03700,2205733
2205734,D,2011,3,11,14,47,62,8624,2205734
2205734,C,2008,6,14,8,43,55,4586,2205734
2205734,B,2003,5,26,18,24,52,4003,2205734
2205734,B,2003,7,26,7,13,51,3536,2205734
2205734,B,2005,8,16,11,46,50,2875,2205734
2205734,A,2002,11,3,12,38,46,2910,2205734
2205734,A,2003,7,26,0,13,47,3642,2205734
2205734,A,2008,7,24,0,26,48,1887,2205734
2205734,A,2011,4,9,18,42,45,2274,2205734
2205732,D,2011,3,11,14,47,60,8680,2205760
2205760,C,2003,7,26,7,13,59,16319,2205760
2205732,C,2011,4,7,23,32,57,7782,2205760
2205760,B,2003,5,26,18,24,53,4498,2205760
2205760,B,2003,7,26,0,13,54,6099,2205760
2205732,A,2005,8,16,11,46,47,2662,2205760
2205732,A,2008,6,14,8,43,49,2127,2205760
2205732,A,2008,7,24,0,26,45,1616,2205760
2205732,A,2013,8,4,12,29,45,2103,2205760
2205772,5,1964,6,16,13,4,//,/////,2205772
2210620,C,2011,3,11,14,47,56,4258,2210620
2210620,A,2005,8,16,11,46,45,1813,2210620
2210620,A,2011,4,7,23,33,49,2853,2210620
2210700,C,2011,3,11,14,47,55,3964,2210700
2210700,A,2008,6,14,8,44,48,1762,2210700
2210730,D,2011,3,11,14,47,61,8156,2210730
2210730,C,2011,4,7,23,33,58,9126,2210730
2210730,B,2005,8,16,11,46,50,2478,2210730
2210730,B,2008,6,14,8,44,53,3845,2210730
2210730,A,2003,5,26,18,24,47,2400,2210730
2210730,A,2012,8,30,4,5,48,2903,2210730
2210820,C,2011,3,11,14,47,58,03584,2210820
2210820,A,2005,8,16,11,46,46,01633,2210820
2210820,A,2008,6,14,8,44,47,01107,2210820
2210820,A,2011,3,11,16,29,46,01214,2210820
2210820,A,2011,4,7,23,33,49,02025,2210820
2211020,C,2011,3,11,14,47,59,04326,2211020
2211020,C,2011,4,7,23,33,56,04296,2211020
2211020,A,2005,8,16,11,46,49,02437,2211020
2211020,A,2008,6,14,8,44,47,01551,2211020
2211020,A,2008,7,24,0,26,48,01981,2211020
2211020,A,2011,3,11,16,29,49,01910,2211020
2211020,A,2011,4,11,17,16,46,01547,2211020
2211020,A,2017,2,28,16,49,45,01925,2211020
2211130,D,2011,3,11,14,47,60,05456,2211130
2211130,C,2011,4,7,23,33,56,03190,2211130
2211130,B,2005,8,16,11,46,52,02699,2211130
2211130,A,2003,5,26,18,24,46,01247,2211130
2211130,A,2008,6,14,8,44,47,01588,2211130
2211130,A,2011,4,11,17,16,48,01527,2211130
2211130,A,2011,8,19,14,36,45,01070,2211130
2211230,B,2011,3,11,14,48,50,2072,2211230
2211331,C,2011,3,11,14,47,56,3257,2211330
2211331,B,2011,4,7,23,33,52,2345,2211330
2211330,A,2003,5,26,18,24,47,01387,2211330
2211330,A,2005,8,16,11,46,46,01115,2211330
2211330,A,2008,6,14,8,44,49,01467,2211330
2211331,A,2011,3,11,14,58,47,1018,2211330
2211430,B,2011,3,11,14,47,54,6056,2211430
2211430,A,2005,8,16,11,46,45,1731,2211430
2211430,A,2011,4,7,23,33,48,2732,2211430
2211500,B,2011,3,11,14,47,54,07540,2211500
2211500,B,2011,4,07,23,33,52,05755,2211500
2211500,A,2005,8,16,11,46,45,02782,2211500
2211630,D,2011,3,11,14,47,62,26982,2211630
2211630,C,2005,8,16,11,46,56,11263,2211630
2211630,C,2011,4,7,23,33,55,11335,2211630
2211630,A,2003,5,26,18,24,49,2642,2211630
2211630,A,2008,6,14,8,43,45,1879,2211630
2211700,B,2011,3,11,14,47,51,03578,2211700
2211730,B,2011,3,11,14,47,54,02609,2211730
2211730,A,2011,4,7,23,33,49,01341,2211730
2211730,A,2012,12,7,17,19,45,00795,2211730
2211830,C,2011,3,11,14,47,55,05566,2211830
2211830,B,2011,4,7,23,33,53,05255,2211830
2211830,A,2003,5,26,18,24,48,02135,2211830
2211830,A,2005,8,16,11,46,46,01863,2211830
2211830,A,2008,7,24,0,26,45,01596,2211830
2211830,A,2011,7,25,3,51,45,01617,2211830
2211830,A,2019,8,4,19,23,45,01591,2211830
2211930,D,2011,3,11,14,47,60,06054,2211930
2211930,B,2011,4,7,23,33,50,02541,2211930
2211930,A,2005,8,16,11,46,49,02156,2211930
2220000,C,2011,3,11,14,47,57,08838,2220000
2220000,C,2011,4,07,23,33,55,06805,2220000
2220000,A,2003,5,26,18,24,47,04487,2220000
2220000,A,2008,6,14,08,43,45,02632,2220000
2220020,C,2011,3,11,14,47,56,5356,2220020
2220020,B,2011,4,7,23,33,53,3747,2220020
2220020,A,2008,6,14,8,44,45,2056,2220020
2220040,C,2011,3,11,14,47,55,4165,2220040
2220040,B,2011,4,7,23,33,51,2927,2220040
2220040,A,2008,6,14,8,44,45,1063,2220040
2220041,C,2011,3,11,14,47,55,4551,2220041
2220041,B,2011,4,7,23,33,50,2448,2220041
2220100,C,2011,3,11,14,46,56,04114,2220100
2220100,C,2011,4,07,23,33,56,04412,2220100
2220100,A,2005,8,16,11,46,47,01808,2220100
2220100,A,2008,6,14,08,44,46,01400,2220100
2220100,5,1933,3,//,//,//,//,/////,2220100
2220100,5,1936,11,//,//,//,//,/////,2220100
2220100,5,1938,11,//,//,//,//,/////,2220100
2220100,5,1938,11,//,//,//,//,/////,2220100
2220100,5,1964,6,16,13,02,//,/////,2220100
2220100,5,1978,6,12,17,14,//,/////,2220100
2220120,D,2011,3,11,14,46,62,14025,2220120
2220120,D,2011,4,7,23,33,62,10828,2220120
2220120,B,2005,8,16,11,46,50,2627,2220120
2220120,B,2008,6,14,8,44,50,3241,2220120
2220120,B,2012,8,30,4,5,52,4382,2220120
2220240,C,2011,3,11,14,47,58,04240,2220240
2220240,C,2011,4,7,23,33,55,03691,2220240
2220240,B,2008,6,14,8,44,50,02136,2220240
2220240,A,2005,8,16,11,46,47,01968,2220240
2220340,B,2011,3,11,14,47,54,03541,2220340
2220340,A,2011,4,7,23,33,48,01851,2220340
2220440,C,2011,3,11,14,47,58,6256,2220440
2220440,B,2005,8,16,11,46,50,2939,2220440
2220440,B,2011,4,7,23,33,53,3344,2220440
2220440,A,2003,5,26,18,24,48,2129,2220440
2220440,A,2003,7,26,7,13,47,2011,2220440
2220440,A,2008,6,14,8,44,46,1566,2220440
2220500,C,2003,5,26,18,24,55,09717,2220500
2220500,C,2011,3,11,14,47,55,06333,2220500
2220500,C,2011,4,07,23,32,55,08052,2220500
2220500,B,2003,7,26,07,13,52,05578,2220500
2220500,A,2003,7,26,00,13,48,04070,2220500
2220500,A,2005,8,16,11,46,49,05603,2220500
2220500,5,1927,8,//,//,//,//,/////,2220500
2220500,5,1933,3,//,//,//,//,/////,2220500
2220500,5,1936,11,//,//,//,//,/////,2220500
2220500,5,1937,7,//,//,//,//,/////,2220500
2220500,5,1938,11,//,//,//,//,/////,2220500
2220500,5,1938,11,//,//,//,//,/////,2220500
2220500,5,1978,6,12,17,14,//,/////,2220500
2220501,B,2011,3,11,14,47,50,06755,2220501
2220501,A,2003,5,26,18,24,45,04016,2220501
2220501,A,2011,4,07,23,32,48,06603,2220501
2220502,B,2013,5,18,14,48,50,7462,2220502
2220502,B,2013,8,4,12,29,52,6161,2220502
2220502,A,2012,10,25,19,32,46,4030,2220502
2220502,A,2013,4,17,21,3,49,4258,2220502
2220520,C,2011,3,11,14,47,59,04877,2220520
2220520,C,2011,4,7,23,32,55,03758,2220520
2220520,B,2005,8,16,11,46,50,03256,2220520
2220520,A,2008,7,24,0,26,47,01474,2220520
2220521,C,2011,3,11,14,47,55,03663,2220521
2220521,A,2005,8,16,11,46,48,03441,2220521
2220522,C,2011,3,11,14,47,56,09389,2220522
2220522,B,2011,4,7,23,32,54,14956,2220522
2220522,A,2005,8,16,11,46,48,05440,2220522
2220530,C,2011,3,11,14,47,55,3821,2220530
2220530,A,2003,5,26,18,24,47,1543,2220530
2220530,A,2003,7,26,7,13,49,1954,2220530
2220530,A,2005,8,16,11,46,48,1527,2220530
2220530,A,2008,7,24,0,26,46,1251,2220530
2220530,A,2015,5,13,6,13,45,973,2220530
2220532,C,2003,7,26,7,13,57,4513,2220532
2220532,C,2003,7,26,16,56,57,6679,2220532
2220532,C,2011,3,11,14,47,59,3765,2220532
2220532,B,2003,5,26,18,24,52,2108,2220532
2220532,A,2003,7,26,0,13,45,1449,2220532
2220532,A,2005,8,16,11,46,48,1556,2220532
2220532,A,2008,6,14,8,43,46,1105,2220532
2220532,A,2008,7,24,0,26,48,1753,2220532
2220534,D,2011,3,11,14,47,63,9335,2220560
2220560,C,2003,5,26,18,24,56,03738,2220560
2220560,C,2003,7,26,7,13,55,04730,2220560
2220560,B,2005,8,16,11,46,53,02765,2220560
2220533,B,2008,7,24,0,26,54,4409,2220560
2220560,A,2002,11,3,12,37,49,01783,2220560
2220560,A,2003,7,26,16,56,47,01965,2220560
2220560,A,2003,7,28,4,8,45,02878,2220560
2220533,A,2008,6,14,8,44,49,1795,2220560
2220534,A,2011,3,24,17,21,45,1476,2220560
2220534,A,2011,3,28,7,24,45,1628,2220560
2220534,A,2011,7,25,3,51,46,1019,2220560
2220534,A,2011,8,19,14,36,46,1343,2220560
2220534,A,2013,8,4,12,29,49,2687,2220560
2220534,A,2015,5,13,6,13,48,1999,2220560
2220534,A,2019,8,4,19,23,45,1187,2220560
2220620,D,2011,3,11,14,47,60,20192,2220620
2220620,C,2011,4,7,23,32,58,14806,2220620
2220620,A,2005,8,16,11,46,49,03793,2220620
2220620,A,2012,8,30,4,5,45,02172,2220620
2220731,B,2011,3,11,14,47,53,5738,2220730
2220830,D,2003,7,26,7,13,62,16094,2220830
2220830,D,2011,3,11,14,47,61,06509,2220830
2220830,C,2003,7,26,0,13,55,05247,2220830
2220830,C,2011,4,7,23,32,59,07738,2220830
2220830,B,2003,5,26,18,24,52,03287,2220830
2220830,B,2005,8,16,11,46,52,02436,2220830
2220830,A,2003,7,26,10,22,45,02453,2220830
2220830,A,2008,7,24,0,27,49,01837,2220830
2220830,A,2012,8,30,4,5,45,01926,2220830
2220860,D,2003,7,26,7,13,60,10815,2220860
2220860,C,2003,7,26,0,13,59,20371,2220860
2220831,C,2011,3,11,14,46,57,05136,2220860
2220860,B,2003,5,26,18,24,52,3998,2220860
2220831,B,2011,4,7,23,32,54,04702,2220860
2220860,A,2003,7,26,10,22,49,4261,2220860
2220860,A,2003,7,28,4,8,45,3708,2220860
2220831,A,2005,8,16,11,46,49,03742,2220860
2220901,C,2011,3,11,14,47,57,4010,2220900
2220901,C,2011,4,7,23,32,55,4179,2220900
2221031,B,2011,3,11,14,47,54,/////,2221030
2221031,B,2011,4,7,23,32,52,06441,2221030
2221130,C,2011,3,11,14,47,56,3339,2221160
2221130,C,2011,4,7,23,32,57,3161,2221160
2221130,B,2008,6,14,8,44,50,1577,2221160
2221220,C,2011,3,11,14,47,55,05535,2221220
2221220,B,2011,4,7,23,33,53,03967,2221220
2221330,C,2011,3,11,14,47,56,04671,2221330
2221330,A,2003,5,26,18,24,46,02472,2221330
2221330,A,2003,7,26,0,13,45,02805,2221330
2221330,A,2003,7,26,7,13,48,03967,2221330
2221330,A,2005,8,16,11,46,45,01930,2221330
2221531,D,2011,3,11,14,47,60,6140,2221530
2221531,C,2011,4,7,23,33,57,5649,2221530
2221530,A,2003,5,26,18,24,46,2400,2221530
2221530,A,2005,8,16,11,46,47,2520,2221530
2221530,A,2008,6,14,8,43,46,2626,2221530
2221632,C,2011,4,7,23,32,57,13674,2221630
2221630,A,2005,8,16,11,46,46,03597,2221630
2221633,A,2013,8,4,12,29,45,5284,2221630
2221730,C,2011,3,11,14,47,55,03956,2221760
2221730,B,2011,4,7,23,33,51,03520,2221760
2300900,A,2011,4,7,23,33,45,1287,2300900
2301430,A,2011,3,11,14,48,48,975,2301430
2310000,5,1939,5,//,//,//,//,/////,2310000
2310000,5,1939,5,//,//,//,//,/////,2310000
2310000,5,1983,5,26,12,00,//,/////,2310000
2310030,A,2011,3,11,14,48,45,753,2310030
2310031,A,2011,3,11,14,48,46,1141,2310031
2310031,A,2011,4,7,23,33,45,950,2310031
2310032,B,2011,3,11,14,48,51,1587,2310032
2310032,B,2011,4,7,23,33,50,1176,2310032
2310032,A,2003,5,26,18,25,46,993,2310032
2311320,A,2019,6,18,22,22,45,1356,2311320
2311334,A,2011,3,11,14,48,46,741,2311360
2311432,A,1999,2,26,14,18,48,2089,2311432
2320032,B,2011,4,1,19,49,50,3826,2320032
2321000,A,2011,4,01,19,49,45,01883,2321000
2321032,A,2011,4,1,19,49,46,3980,2321032
2321070,5,1939,5,1,14,59,//,/////,2321070
2321070,5,1939,5,1,15,0,//,/////,2321070
2330020,A,2008,6,14,8,43,45,2437,2330020
2330030,A,2008,6,14,8,43,45,896,2330030
2330031,A,2008,6,14,8,43,46,1392,2330031
2330032,A,2008,6,14,8,43,46,1972,2330032
2330033,A,2008,6,14,8,43,46,2213,2330033
2330034,A,2008,6,14,8,43,47,1463,2330034
2330035,A,2008,6,14,8,43,48,3075,2330035
2330036,B,2011,4,7,23,33,50,1380,2330036
2330036,A,2003,5,26,18,24,49,1485,2330036
2330036,A,2008,6,14,8,43,46,1298,2330036
2330036,A,2011,3,11,14,48,47,1098,2330036
2330100,A,2008,6,14,08,43,49,02121,2330100
2330131,B,2008,6,14,8,43,50,2422,2330131
2330131,A,2003,5,26,18,24,45,975,2330131
2330131,A,2011,4,7,23,33,45,1135,2330131
2330132,A,2008,6,14,08,43,48,03987,2330132
2330133,A,2008,6,14,8,43,49,2946,2330133
2332630,A,2003,5,26,18,24,46,991,2332630
2332630,A,2008,6,14,8,43,45,1267,2332630
2332720,B,2008,6,14,8,43,52,4379,2332720
2332730,B,2008,6,14,8,43,52,2919,2332730
2332930,A,2008,6,14,8,43,46,2400,2332930
2333030,B,2011,3,11,14,47,50,1807,2333030
2333030,B,2011,4,7,23,33,51,1729,2333030
