code_prime,lon,lat,address,codes_ordered,gaps,distances,grand_date_b,grand_date_e,date_b_s,date_e_s,lats,lons,date_b_s_old,date_e_s_old
4433000,13743,3443,浜松中区三組町測候所浜松中区三組町,"[4433000, 4433020]",[41],[0.0],1919-01-01,2023-12-31,"['1919-01-01', '2013-01-07']","['2012-11-27', '2023-12-31']","[3443, 3443]","[13743, 13743]",,
4433001,13743,3445,浜松中区高丘東,[4433001],[],[],2012-11-27,2023-12-31,['2012-11-27'],['2023-12-31'],[3445],[13743],,
4433030,13744,3443,浜松中区中央一丁目,[4433030],[],[],1998-06-15,2010-07-01,['1998-06-15'],['2010-07-01'],[3443],[13744],,
4433031,13744,3443,浜松中区元城町,[4433031],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3443],[13744],,
4433130,13747,3444,浜松東区流通元町,[4433130],[],[],2011-05-12,2023-12-31,['2011-05-12'],['2023-12-31'],[3444],[13747],,
4433230,13736,3441,浜松西区舞阪町,[4433230],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3441],[13736],,
4433260,13738,3442,浜松市雄踏町浜松西区雄踏,"[4433260, 4433231]",[1504],[1.53],1998-06-15,2023-12-31,"['1998-06-15', '2011-05-12']","['2007-03-30', '2023-12-31']","[3442, 3442]","[13738, 13739]",,
4433330,13745,3440,浜松南区江之島町,[4433330],[],[],2011-05-12,2023-12-31,['2011-05-12'],['2023-12-31'],[3440],[13745],,
4433400,13733,3448,浜松北区三ヶ日町,[4433400],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3448],[13733],,
4433401,13743,3452,浜松北区滝沢町,[4433401],[],[],2007-07-02,2023-12-31,['2007-07-02'],['2023-12-31'],[3452],[13743],,
4433430,13739,3448,浜松北区細江町,[4433430],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3448],[13739],,
4433431,13740,3450,浜松北区引佐町,[4433431],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3450],[13740],,
4433530,13747,3448,浜松浜北区西美薗,[4433530],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3448],[13747],,
4433630,13749,3451,浜松天竜区二俣町鹿島,[4433630],[],[],1998-06-15,2023-12-31,['1998-06-15'],['2023-12-31'],[3451],[13749],,
4433631,13749,3452,浜松天竜区二俣町二俣,[4433631],[],[],1998-06-15,2010-07-01,['1998-06-15'],['2010-07-01'],[3452],[13749],,
4433632,13750,3458,浜松天竜区龍山町,"[4433632, 4433635, 4433636]","[0, 0]","[0.0, 0.0, 0.0]",1998-06-15,2023-12-31,"['1998-06-15', '2012-09-18', '2013-12-14']","['2012-09-18', '2013-12-14', '2023-12-31']","[3458, 3458, 3458]","[13750, 13750, 13750]",,
4433633,13752,3510,浜松天竜区水窪町,"[4433633, 4433634]",[0],[0.0],1998-06-15,2023-12-31,"['1998-06-15', '2011-11-08']","['2011-11-08', '2023-12-31']","[3510, 3510]","[13752, 13752]",,
4433640,13749,3505,浜松天竜区佐久間町,"[4433640, 4433622]",[0],[1.85],2001-09-18,2023-12-31,"['2001-09-18', '2011-08-02']","['2011-08-02', '2023-12-31']","[3505, 3506]","[13749, 13749]",,
4433660,13754,3459,浜松市春野町浜松市西区春野町,"[4433660, 4433620]",[0],[0.0],2001-09-18,2023-12-31,"['2001-09-18', '2007-03-01']","['2007-03-01', '2023-12-31']","[3459, 3459]","[13754, 13754]",,
4433670,13748,3505,佐久間通報所,[4433670],[],[],1956-12-01,1972-12-31,['1956-12-01'],['1972-12-31'],[3505],[13748],,
4500000,13724,3445,豊橋市向山,[4500000],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3445],[13724],,
4500030,13723,3446,豊橋市東松山町,[4500030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3446],[13723],,
4500130,13722,3450,豊川市諏訪,[4500130],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3450],[13722],,
4500131,13725,3451,豊川市一宮町,[4500131],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3451],[13725],,
4500132,13718,3452,豊川市赤坂町,[4500132],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3452],[13718],,
4500133,13719,3449,豊川市御津町,[4500133],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3449],[13719],,
4500134,13722,3448,豊川市小坂井町,"[4500134, 4500135]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2021-12-20']","['2021-12-20', '2023-12-31']","[3448, 3448]","[13722, 13722]",,
4500220,13713,3450,蒲郡市御幸町,[4500220],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3450],[13713],,
4500230,13713,3450,蒲郡市神ノ郷町蒲郡市水竹町,"[4500230, 4500231]",[0],[1.52],1997-11-10,2023-12-31,"['1997-11-10', '2010-03-29']","['2010-03-29', '2023-12-31']","[3450, 3450]","[13713, 13714]",,
4500300,13734,3456,新城市乗本,[4500300],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3456],[13734],,
4500301,13730,3455,新城市矢部,[4500301],[],[],2012-10-02,2021-03-25,['2012-10-02'],['2021-03-25'],[3455],[13730],,
4500302,13725,3458,新城市作手清岳,[4500302],[],[],2022-03-25,2023-12-31,['2022-03-25'],['2023-12-31'],[3458],[13725],,
4500320,13734,3456,新城市長篠,[4500320],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3456],[13734],,
4500321,13726,3459,新城市作手高里松風呂,[4500321],[],[],2015-03-26,2023-12-31,['2015-03-26'],['2023-12-31'],[3459],[13726],,
4500330,13730,3454,新城市東入船,"[4500330, 4500332]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2018-06-05']","['2018-06-05', '2023-12-31']","[3454, 3454]","[13730, 13730]",,
4500331,13725,3459,新城市作手高里縄手上,[4500331],[],[],2003-04-01,2023-12-31,['2003-04-01'],['2023-12-31'],[3459],[13725],,
4500830,13734,3506,設楽町田口,"[4500830, 4500832]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2013-12-24']","['2013-12-24', '2023-12-31']","[3506, 3506]","[13734, 13734]",,
4500860,13738,3510,津具村見出原設楽町津具,"[4500860, 4500831]",[0],[1.52],1997-11-10,2023-12-31,"['1997-11-10', '2000-11-30']","['2000-11-30', '2023-12-31']","[3510, 3510]","[13738, 13737]","['1997-11-10', '1997-11-10']",
4500930,13742,3505,東栄町本郷,[4500930],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3505],[13742],,
4501030,13743,3509,豊根村下黒川,[4501030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3509],[13743],,
4501031,13749,3511,豊根村富山,[4501031],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3511],[13749],,
4502300,13706,3438,田原市福江町,"[4502300, 4502302]",[41],[0.0],1946-03-13,2023-12-31,"['1946-03-13', '2009-10-01']","['2009-08-21', '2023-12-31']","[3438, 3438]","[13706, 13706]",,
4502301,13708,3438,田原市石神町,[4502301],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3438],[13708],,
4502320,13707,3437,田原市古田町,[4502320],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3437],[13707],,
4502330,13716,3440,田原市田原町,[4502330],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3440],[13716],,
4502331,13713,3437,田原市赤羽根町,[4502331],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3437],[13713],,
4510000,13658,3510,名古屋千種区日和町,[4510000],[],[],1926-01-01,2023-12-31,['1926-01-01'],['2023-12-31'],[3510],[13658],,
4510140,13656,3511,名古屋東区筒井,[4510140],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3511],[13656],,
4510240,13655,3513,名古屋北区萩野通,[4510240],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3513],[13655],,
4510340,13653,3513,名古屋西区八筋町,[4510340],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3513],[13653],,
4510440,13652,3510,名古屋中村区大宮町,[4510440],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3510],[13652],,
4510530,13654,3511,名古屋中区市役所,[4510530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3511],[13654],,
4510531,13654,3511,名古屋中区県庁,"[4510531, 4510532]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2006-05-19']","['2006-05-19', '2023-12-31']","[3511, 3511]","[13654, 13654]",,
4510640,13656,3509,名古屋昭和区阿由知通,[4510640],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3509],[13656],,
4510740,13655,3507,名古屋瑞穂区塩入町,[4510740],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3507],[13655],,
4510840,13654,3507,名古屋熱田区一番,[4510840],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3507],[13654],,
4510940,13649,3509,名古屋中川区東春田,[4510940],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3509],[13649],,
4511040,13651,3503,名古屋港区金城ふ頭,[4511040],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3503],[13651],,
4511041,13649,3507,名古屋港区春田野,[4511041],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3507],[13649],,
4511042,13651,3506,名古屋港区善進本町,[4511042],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3506],[13651],,
4511140,13656,3505,名古屋南区鳴尾,[4511140],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3505],[13656],,
4511240,13701,3514,名古屋守山区下志段味,[4511240],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3514],[13701],,
4511241,13658,3512,名古屋守山区西新,[4511241],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3512],[13658],,
4511320,13658,3504,名古屋緑区有松町,[4511320],[],[],2004-08-09,2023-12-31,['2004-08-09'],['2023-12-31'],[3504],[13658],,
4511440,13659,3510,名古屋名東区名東本町,[4511440],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3510],[13659],,
4511540,13658,3507,名古屋天白区島田,[4511540],[],[],2000-01-12,2023-12-31,['2000-01-12'],['2023-12-31'],[3507],[13658],,
4511600,13710,3457,岡崎市伝馬通岡崎市若宮町,"[4511600, 4511601]",[1],[1.52],1996-04-01,2023-12-31,"['1996-04-01', '2008-01-30']","['2008-01-29', '2023-12-31']","[3457, 3457]","[13710, 13711]",,
4511630,13718,3455,岡崎市樫山町,"[4511630, 4511631]",[0],[1.52],1997-11-10,2023-12-31,"['1997-11-10', '2016-01-08']","['2016-01-08', '2023-12-31']","[3455, 3455]","[13718, 13717]",,
4511700,13651,3518,一宮市千秋,[4511700],[],[],2012-10-02,2023-12-31,['2012-10-02'],['2023-12-31'],[3518],[13651],,
4511730,13649,3518,一宮市緑,"[4511730, 4511733]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2011-08-02']","['2011-08-02', '2023-12-31']","[3518, 3518]","[13649, 13649]",,
4511731,13645,3518,一宮市西五城,[4511731],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3518],[13645],,
4511732,13647,3520,一宮市木曽川町,[4511732],[],[],2002-03-20,2023-12-31,['2002-03-20'],['2023-12-31'],[3520],[13647],,
4511830,13705,3514,瀬戸市苗場町,[4511830],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3514],[13705],,
4511930,13656,3454,半田市東洋町,"[4511930, 4511931]",[101],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2012-10-12']","['2012-07-03', '2023-12-31']","[3454, 3454]","[13656, 13656]",,
4512030,13658,3515,春日井市鳥居松町,[4512030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3515],[13658],,
4512130,13644,3510,愛知津島市埋田町,[4512130],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3510],[13644],,
4512230,13700,3453,碧南市港本町碧南市松本町,"[4512230, 4512231]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2003-04-01']","['2003-04-01', '2023-12-31']","[3453, 3453]","[13700, 13700]",,
4512330,13700,3459,刈谷市寿町,[4512330],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3459],[13700],,
4512400,13709,3505,豊田市小坂本町,[4512400],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3505],[13709],,
4512401,13715,3516,豊田市大洞町,[4512401],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3516],[13715],,
4512420,13709,3505,豊田市小坂町,[4512420],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3505],[13709],,
4512421,13712,3512,豊田市藤岡飯野町,[4512421],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3512],[13712],,
4512430,13710,3504,豊田市長興寺,[4512430],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3504],[13710],,
4512431,13717,3514,豊田市小原町,"[4512431, 4512436]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2011-08-02']","['2011-08-02', '2023-12-31']","[3514, 3514]","[13717, 13717]",,
4512432,13719,3508,豊田市足助町,[4512432],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3508],[13719],,
4512433,13719,3502,豊田市大沼町,"[4512433, 4512437]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2011-08-02']","['2011-08-02', '2023-12-31']","[3502, 3502]","[13719, 13719]",,
4512434,13722,3514,豊田市小渡町,"[4512434, 4512438]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2011-08-02']","['2011-08-02', '2023-12-31']","[3514, 3514]","[13722, 13722]",,
4512435,13731,3513,豊田市稲武町,[4512435],[],[],2003-04-01,2023-12-31,['2003-04-01'],['2023-12-31'],[3513],[13731],,
4512440,13703,3501,豊田市駒場町,[4512440],[],[],2014-04-08,2023-12-31,['2014-04-08'],['2023-12-31'],[3501],[13703],,
4512441,13715,3504,豊田市坂上町,[4512441],[],[],2014-04-08,2023-12-31,['2014-04-08'],['2023-12-31'],[3504],[13715],,
4512442,13709,3501,豊田市畝部西町,[4512442],[],[],2014-04-08,2023-12-31,['2014-04-08'],['2023-12-31'],[3501],[13709],,
4512443,13712,3506,豊田市百々町,[4512443],[],[],2014-04-08,2023-12-31,['2014-04-08'],['2023-12-31'],[3506],[13712],,
4512444,13708,3508,豊田市保見町,[4512444],[],[],2014-04-08,2023-12-31,['2014-04-08'],['2023-12-31'],[3508],[13708],,
4512520,13703,3455,安城市和泉町,[4512520],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3455],[13703],,
4512530,13705,3457,安城市横山町,[4512530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3457],[13705],,
4512600,13702,3449,西尾市一色町,"[4512600, 4512601]",[0],[0.0],1996-04-01,2023-12-31,"['1996-04-01', '2016-03-23']","['2016-03-23', '2023-12-31']","[3449, 3449]","[13702, 13702]",,
4512630,13704,3452,西尾市寄住町西尾市矢曽根町,"[4512630, 4512631]",[0],[1.52],1997-11-10,2023-12-31,"['1997-11-10', '2007-03-30']","['2007-03-30', '2023-12-31']","[3452, 3452]","[13704, 13703]",,
4512632,13704,3448,西尾市吉良町,"[4512632, 4512635]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2020-12-21']","['2020-12-21', '2023-12-31']","[3448, 3448]","[13704, 13704]",,
4512633,13708,3448,西尾市西幡豆町,"[4512633, 4512634]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2011-08-02']","['2011-08-02', '2023-12-31']","[3448, 3448]","[13708, 13708]",,
4512730,13657,3522,犬山市五郎丸,[4512730],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3522],[13657],,
4512800,13650,3453,常滑市新開町,[4512800],[],[],1996-04-01,2022-02-25,['1996-04-01'],['2022-02-25'],[3453],[13650],,
4512801,13649,3452,中部国際空港,[4512801],[],[],2008-04-01,2023-12-31,['2008-04-01'],['2023-12-31'],[3452],[13649],,
4512802,13651,3454,常滑市飛香台,[4512802],[],[],2022-02-25,2023-12-31,['2022-02-25'],['2023-12-31'],[3454],[13651],,
4512930,13652,3520,愛知江南市赤童子町,[4512930],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3520],[13652],,
4513130,13655,3518,小牧市安田町,[4513130],[],[],2004-03-01,2023-12-31,['2004-03-01'],['2023-12-31'],[3518],[13655],,
4513230,13647,3515,稲沢市稲府町,[4513230],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3515],[13647],,
4513231,13643,3515,稲沢市祖父江町,"[4513231, 4513233]",[0],[1.52],1997-11-10,2023-12-31,"['1997-11-10', '2017-03-15']","['2017-03-15', '2023-12-31']","[3515, 3515]","[13643, 13644]",,
4513232,13644,3513,稲沢市平和町,"[4513232, 4513234]",[0],[1.52],1997-11-10,2023-12-31,"['1997-11-10', '2017-03-14']","['2017-03-14', '2023-12-31']","[3513, 3513]","[13644, 13645]",,
4513330,13654,3501,東海市中央町東海市加木屋町,"[4513330, 4513331]",[0],[1.85],1997-11-10,2023-12-31,"['1997-11-10', '2011-01-06']","['2011-01-06', '2023-12-31']","[3501, 3500]","[13654, 13654]",,
4513430,13658,3501,大府市中央町,[4513430],[],[],2001-03-22,2023-12-31,['2001-03-22'],['2023-12-31'],[3501],[13658],,
4513520,13652,3500,知多市緑町,[4513520],[],[],2004-11-01,2023-12-31,['2004-11-01'],['2023-12-31'],[3500],[13652],,
4513540,13652,3500,知多市八幡,[4513540],[],[],2003-12-01,2011-01-06,['2003-12-01'],['2011-01-06'],[3500],[13652],,
4513630,13703,3500,知立市弘法,[4513630],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3500],[13703],,
4513730,13702,3513,尾張旭市東大道町,[4513730],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3513],[13702],,
4513830,13659,3455,高浜市稗田町,[4513830],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3455],[13659],,
4513930,13652,3516,岩倉市川井町,[4513930],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3516],[13652],,
4514030,13701,3503,豊明市新田町豊明市沓掛町,"[4514030, 4514031]",[0],[1.85],1998-10-15,2023-12-31,"['1998-10-15', '2003-04-01']","['2003-04-01', '2023-12-31']","[3503, 3504]","[13701, 13701]",,
4514130,13702,3508,日進市蟹甲町,[4514130],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3508],[13702],,
4514230,13703,3506,東郷町春木,[4514230],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3506],[13703],,
4514530,13655,3515,豊山町豊場,[4514530],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3515],[13655],,
4515130,13654,3520,大口町下小口,[4515130],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3520],[13654],,
4515230,13655,3522,扶桑町高雄,[4515230],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3522],[13655],,
4515930,13649,3511,大治町馬島,[4515930],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3511],[13649],,
4516030,13648,3508,蟹江町蟹江本町,[4516030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3508],[13648],,
4516230,13647,3505,飛島村竹之郷,[4516230],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3505],[13647],,
4516830,13655,3456,阿久比町卯坂,"[4516830, 4516831]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2015-12-24']","['2015-12-24', '2023-12-31']","[3456, 3456]","[13655, 13655]",,
4516930,13658,3459,東浦町緒川,[4516930],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3459],[13658],,
4517000,13656,3443,南知多町豊浜,[4517000],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3443],[13656],,
4517120,13654,3447,愛知美浜町河和,[4517120],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3447],[13654],,
4517230,13655,3451,武豊町長尾山,[4517230],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3451],[13655],,
4517630,13710,3452,幸田町菱池,"[4517630, 4517631]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2005-07-07']","['2005-07-07', '2023-12-31']","[3452, 3452]","[13710, 13710]",,
4518000,13644,3509,愛西市稲葉町,"[4518000, 4518001]",[0],[0.0],1996-04-01,2023-12-31,"['1996-04-01', '2015-05-28']","['2015-05-28', '2023-12-31']","[3509, 3509]","[13644, 13644]",,
4518030,13642,3510,愛西市石田町,[4518030],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3510],[13642],,
4518031,13642,3513,愛西市江西町,[4518031],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3513],[13642],,
4518032,13644,3512,愛西市諏訪町,[4518032],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3512],[13644],,
4518130,13652,3512,清須市西枇杷島町花咲,[4518130],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3512],[13652],,
4518131,13650,3513,清須市清洲,"[4518131, 4518135]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2018-03-02']","['2018-03-02', '2023-12-31']","[3513, 3513]","[13650, 13650]",,
4518132,13651,3512,清須市須ケ口,"[4518132, 4518134]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2015-08-20']","['2015-08-20', '2023-12-31']","[3512, 3512]","[13651, 13651]",,
4518133,13650,3514,清須市春日振形,"[4518133, 4518136]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2018-02-28']","['2018-02-28', '2023-12-31']","[3514, 3514]","[13650, 13650]",,
4518230,13653,3515,北名古屋市熊之庄,[4518230],[],[],1997-11-10,2017-07-13,['1997-11-10'],['2017-07-13'],[3515],[13653],,
4518231,13652,3515,北名古屋市西之保,[4518231],[],[],1997-11-10,2023-12-31,['1997-11-10'],['2023-12-31'],[3515],[13652],,
4518330,13646,3506,弥富市神戸,"[4518330, 4518332, 4518333]","[0, 0]","[0.0, 0.0, 0.0]",1997-11-10,2023-12-31,"['1997-11-10', '2011-08-02', '2014-02-07']","['2011-08-02', '2014-02-07', '2023-12-31']","[3506, 3506, 3506]","[13646, 13646, 13646]",,
4518331,13643,3507,弥富市前ヶ須町,"[4518331, 4518334]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2017-03-27']","['2017-03-27', '2023-12-31']","[3507, 3507]","[13643, 13643]",,
4518430,13704,3505,愛知みよし市三好町,"[4518430, 4518431]",[0],[0.0],1997-11-10,2023-12-31,"['1997-11-10', '2012-07-03']","['2012-07-03', '2023-12-31']","[3505, 3505]","[13704, 13704]",,
